cas,smiles
1711-24-6,O=C(O)C1=CC=C(OCCO)C=C1
1729-99-3,O=C(O)C1=CC=CC=2C=CC=C(Br)C21
195457-71-7,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C(F)(F)F
4385-78-8,O=C(O)C1=CC=CC(=C1)C=2C=CN=CC2
6635-31-0,O=C(O)C1=CNC(=O)C(=C1)N(=O)=O
110117-83-4,O=C(O)C(N)CC1=CN(C=2C=CC=CC21)C
106261-48-7,O=C(O)C1=CC=C(C=C1)CN2CCN(C)CC2
1798-11-4,O=C(O)COC1=CC=C(C=C1)N(=O)=O
172531-37-2,[N-]=[N+]=NCCOCCOCCOCC(=O)O
20300-59-8,O=C(O)C1=CC=2C=CC(OC)=CC2OC1=O
25128-35-2,O=C(O)C1=CC=CC=2C(=O)C(=O)NC12
64951-10-6,O=C(O)C=1N=C2N=CC=CN2C1
29640-98-0,O=C(O)CC1=CC(F)=CC=C1N(=O)=O
549506-47-0,O=C(OC(C)(C)C)N1CC(=O)N(CC(=O)O)CC1
1335210-23-5,O=C(O)C1=CN(C(C(=O)OC)=C(OC)C1=O)CC(OC)OC
85031-59-0,O=C(O)C(C)C1CCC(C)C2CCC(=CC12)C
16534-24-0,O=C(O)CNC(=O)C=CC=1C=CC=CC1
1013-83-8,O=C(O)C=1C=CC=2C(Br)=CC=CC2C1
320-37-6,O=C(O)C1=CC=C(C=C1C(F)(F)F)N(=O)=O
2003-79-4,O=C(O)C1=CC=2C=CC=CC2NC1=O
41177-72-4,O=C(O)C1=CC(Br)=CC2=C1OCC2
115933-30-7,O=C(O)C=1SC(=CC1)C=2C=CC(F)=CC2
194943-83-4,O=C(O)CC1=CC=CC(=C1F)C(F)(F)F
1026201-52-4,O=C(O)C=1N=C2C=CC=C(Br)N2C1
4958-02-5,O=C(O)C1CC(OCC=2C=CC=CC2)C1
16441-28-4,O=C(O)CC=1N=C(SC1)C=2C=CC=CC2
55533-24-9,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(N)C=C1
4443-26-9,O=C(O)CCCCCN1C(=O)C=2C=CC=CC2C1=O
6960-45-8,O=C(O)C1=CC=2C=CC=C(C2N1)N(=O)=O
199528-28-4,O=C(O)C=1C=CC=C(C1)C=2C=CC(=CC2)C(F)(F)F
683-10-3,O=C([O-])C[N+](C)(C)CCCCCCCCCCCC
13030-09-6,O=C(O)CCC(N)C(=O)OCC=1C=CC=CC1
149353-75-3,O=C(O)C1=CC=C(C=C1)C2CCN(C(=O)OC(C)(C)C)CC2
215057-28-6,O=C(O)CCC1=CC=C2OCCC2=C1
5733-86-8,O=C(O)C1CC(=O)N(CC=2C=CC=CC2)C1
1143516-05-5,O=C(O)COCCOCCNC(=O)COCCOCCN
340736-76-7,O=C(O)C=1C=CC(=CC1)C2=NOC(=N2)C(F)(F)F
595610-50-7,O=C(O)C1=NNC(=C1)C=2C=CC=C(Cl)C2
58438-04-3,O=C(OC(C)(C)C)NC(C(=O)O)CC=1C=CC=2C=CC=CC2C1
1740-19-8,O=C(O)C1(C)CCCC2(C3=CC=C(C=C3CCC12)C(C)C)C
57564-91-7,O=NSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
96036-03-2,O=C(O)C1=C(SC2CNC(C(=O)N(C)C)C2)C(C)C3N1C(=O)C3C(O)C
252916-29-3,O=C(O)CCC1=C(NC(C=C2C(=O)NC=3C=CC=CC32)=C1C)C
312624-65-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)(C)CC(C)C
143688-83-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(C)CC
195387-29-2,O=C(O)C1=CC(=CN1C)NC(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42
20187-55-7,O=C(O)COC1=NN(C=2C=CC=CC12)CC=3C=CC=CC3
34404-32-5,O=C(OCC=1C=CC=CC1)NCCCCC(N)C(=O)O
78190-11-1,O=C(OCC=1C=CC=CC1)N2CCCC(C(=O)O)C2
288617-73-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)(C)CCCC=C
164470-64-8,O=C(O)C1=CC=C(C=C1)CNC(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42
70831-56-0,O=C(OC(C(=O)O)C(OC(=O)C=CC1=CC=C(O)C(O)=C1)C(=O)O)C=CC2=CC=C(O)C(O)=C2
136552-06-2,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CC1
98079-51-7,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCNC(C)C3)CC
203854-49-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(CC(=O)O)CCC(=O)OC(C)(C)C
1956-25-8,O=C(O)C(N)CC1=CNC=2C=CC(OCC=3C=CC=CC3)=CC21
193954-28-8,O=C(O)CC(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC=4C=CC=CC4
220497-98-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC#C
81846-19-7,O=C(O)COC1=CC=CC2=C1CC3CC(O)C(CCC(O)CCCCC)C3C2
84624-27-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NCCCCC(NC(=O)OC(C)(C)C)C(=O)O
136030-33-6,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CC=5C=CC=CC5C1
95753-56-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CC=C(N)C=C4
101555-63-9,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CCCC1
185379-40-2,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC4=NC=CC=C4
51059-44-0,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2OC)C=4C=CC=CC4)C(O)C(O)C1O
31690-09-2,O=C1N=C(N)NC=2NCC(N(C12)C)CNC3=CC=C(C=C3)C(=O)NC(C(=O)O)CCC(=O)O
79-41-4,O=C(O)C(=C)C
1730-91-2,O=C(O)C(C)CC
815-17-8,O=C(O)C(=O)C(C)(C)C
29555-02-0,O=C(O)C1CC1C
51568-18-4,O=C(O)CCC(=O)CC(=O)C
2679-14-3,O=C(O)CCNC
157335-93-8,O=C(O)C=1C(=NC=NC1C)C
41806-40-0,O=C(O)C1=CN=CN1C
15926-18-8,O=C(O)CNC(=O)C(C)C
19156-50-4,O=C(O)C1=CSC(=C1)C
377-38-8,O=C(O)C(F)(F)C(F)(F)C(=O)O
3695-73-6,O=C(O)C(NC(=O)CN)C
149577-05-9,O=C(O)CCOCCOC
261350-46-3,O=C(O)C=1ON=CC1C
33996-33-7,O=C(O)C1N(C(=O)C)CC(O)C1
51019-43-3,O=C(O)C(OC(=O)C)C=1C=CC=CC1
67-21-0,O=C(O)C(N)CCSCC
54699-92-2,O=C(O)CN1CCN(C)CC1
5860-71-9,O=C(O)C1=CC=C(N=C1C)C
37386-15-5,O=C(O)CN1CCCC1
818-88-2,O=C(O)CCCCCCCCC(=O)OC
32466-54-9,O=C(O)C=CCCCCCCCCC
4617-33-8,O=C(O)CCCCCCCCCCCCCCO
15959-93-0,O=C(O)C(N)CC(F)(F)F
436096-96-7,O=C(O)C=1C=NN(C1)C(C)C
886365-02-2,O=C(O)C1=NC=C(Br)C(=C1)C
324028-95-7,O=C(O)C1=NC(Cl)=CC(=C1)C
141046-52-8,O=C(O)C12CCC(C(=O)OC)(C1)C2
28715-21-1,O=C(O)CC(O)CCCCCCCCCCC
38289-27-9,O=C(O)C1CCC(CCC)CC1
16034-48-3,O=C(O)CN1N=CC=C1
50419-58-4,O=C(O)C1=CC=C(C(=C1N)C)C
5438-07-3,O=C(O)C(N)(C=1C=CC=CC1)CC
66621-73-6,O=C(O)CC1=NC=CC=N1
633-12-5,O=C(O)C=1C(Br)=CC(Br)=CC1Br
91702-98-6,O=C(O)C(CSC(=O)C)CC=1C=CC=CC1
394-04-7,O=C(O)C1=CC(F)=CC=C1OC
3403-47-2,O=C(O)C1=CC(N)=CC=C1OC
82846-28-4,O=C(O)C1=CN=C(C=C1)N(C)C
183741-91-5,O=C(O)C1=CC(=NC=C1N)OC
51719-65-4,O=C(O)CC=1C=C(Cl)C=C(Cl)C1
143832-52-4,O=C(O)CC1=NN=C(N)N1
10502-44-0,O=C(O)C(O)C1=CC=C(OC)C=C1
1205-02-3,O=C(O)C(NC(=O)C=1C=CC=CC1)C
149794-10-5,O=C(OC(C)(C)C)N(CC(=O)O)CC
716362-10-6,O=C(O)C1=CN=C(Cl)C=C1OC
2613-89-0,O=C(O)C(C(=O)O)C=1C=CC=CC1
2358-29-4,O=C(O)C=1C(F)=CC=C(F)C1F
84547-87-5,O=C(O)C1=NNC=C1Cl
506-21-8,O=C(O)CCCCCCCC=CCC=CCCCCC
124072-61-3,O=C(OC(C)(C)C)N(C)CCC(=O)O
2935-63-9,O=C(O)COC1=CC=CC(=C1C)C
253120-47-7,O=C(O)C1=CC=CC(C(=O)OC)=C1N
603-81-6,O=C(O)C=1C=CC=C(N)C1N
652-34-6,O=C(O)C1=C(F)C(F)=C(O)C(F)=C1F
204376-48-7,O=C(OC(C)(C)C)NCC1(C(=O)O)CC1
7569-62-2,O=C(O)CC1=CC(Cl)=CC=C1OC
605-70-9,O=C(O)C1=CC=C(C(=O)O)C=2C=CC=CC12
6286-30-2,O=C(O)C(Br)C(Br)C=1C=CC=CC1
81719-53-1,O=C(O)C1=NC=C(Cl)C=C1Cl
1052714-46-1,O=C(O)C1=NC(Br)=C(F)C=C1
22540-50-7,O=C1NCC(C(=O)O)CC1
536-69-6,O=C(O)C1=NC=C(C=C1)CCCC
6099-04-3,O=C(O)C=CC=1C=CC=C(OC)C1
6941-28-2,O=C(O)C=1C=CC=2N=C(SC2C1)C
65813-55-0,O=C(O)C(C1=CC=C(C=C1)C(=O)C(C)C)C
191664-14-9,O=C(OC(C)(C)C)NCC(C(=O)O)C(C)C
16937-99-8,O=C(OC(C)(C)C)NC(C(=O)O)CC(C)C
627-76-9,O=C(O)CCCCC(N)C(=O)O
110964-79-9,O=C(O)C1=CC=C(C=C1N(=O)=O)S(=O)(=O)C
51293-47-1,O=C(OC(C)(C)C)NC(C(=O)O)COC
37828-19-6,O=C(O)C1(C=2C=CC=CC2)CCC1
40357-96-8,O=C(O)C1=CSC(=C1)N(=O)=O
5930-93-8,O=C(O)C1=CC(=CN1)N(=O)=O
884494-76-2,O=C(O)C1=NC(Cl)=CC=C1F
178306-52-0,O=C(O)C(O)C(OC)(C=1C=CC=CC1)C=2C=CC=CC2
80445-78-9,O=C(OC(C)(C)C)NC(C(=O)O)CCN
127926-24-3,O=C(OC(C)(C)C)N1CC2CC1(C(=O)O)C2
130309-46-5,O=C(OC(C)(C)C)NC1CCC(C(=O)O)CC1
261165-05-3,O=C(OC(C)(C)C)NC1CCC(C(=O)O)C1
451-69-4,O=C(O)C=CC=1C=CC=CC1F
131747-40-5,O=C(O)C1=CN=CC(=C1)C(F)(F)F
129623-61-6,O=C(O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1
50681-26-0,O=C(O)C1=CC(Cl)=NNC1=O
929022-76-4,O=C(O)C1=C(F)C=CN=C1Cl
98045-03-5,O=C(OC(C)(C)C)NC(C(=O)OC)CC(=O)O
245115-25-7,O=C(OC(C)(C)C)NC1CCCC1C(=O)O
90417-53-1,O=C(O)C1=NNC=2C=CC(OC)=CC12
151907-79-8,O=C(OC(C)(C)C)NC1C=CC(C(=O)O)C1
56-88-2,O=C(O)C(N)CSCCC(N)C(=O)O
1078-21-3,O=C(O)CC(C=1C=CC=CC1)CN
19337-97-4,O=C(O)C=CC=1C=NC=CC1
1643-28-3,O=C(O)CCC=1C=CC=CC1Cl
4479-74-7,O=C(O)C=1N=C(C=CC1)C=2N=C(C=CC2)C(=O)O
52938-97-3,O=C(O)C=1OC(=CC1)C=2C=CC=CC2
20595-45-3,O=C(O)C=CC1=CC=C(Cl)C=C1Cl
115029-22-6,O=C(O)C1=CC=CC(=C1F)C(F)(F)F
199678-12-1,O=C(O)C=1C=CC(=CC1)C2=NC=CC=N2
56502-01-3,O=C(OC(C)(C)C)N1CCCC1CC(=O)O
364750-81-2,O=C(OC(C)(C)C)N1CC(C)CC1C(=O)O
884512-77-0,O=C(OC(C)(C)C)N1CCOC(C(=O)O)C1
101555-60-6,O=C(OC(C)(C)C)N1CCCC1CC(=O)O
7200-25-1,O=C(O)C(N)CCCNC(=N)N
619-89-6,O=C(O)C=CC1=CC=C(C=C1)N(=O)=O
14381-42-1,O=C(O)C1C=2C=CC=CC2CC1
90721-27-0,O=C(O)C=1C=CC=2OC=CC2C1
3987-53-9,O=C(O)CN(CC(=O)O)CC=1C=CC=CC1
2060-64-2,O=C(O)C=1C=CC=2SC=CC2C1
83265-53-6,O=C(O)C1=CC(=CC=C1N)C(F)(F)F
13333-86-3,O=C(O)COC=1C=CC(=CC1)C=2C=CC=CC2
654-99-9,O=C(O)C1=CC(F)=CC=C1C(F)(F)F
153-91-3,O=C(O)C(N)(C)CC1=CNC=2C=CC=CC21
222530-33-8,O=C(OC(C)(C)C)NC1CCCC(C(=O)O)C1
1087798-38-6,O=C(OC(C)(C)C)NC1CC2(C1)CC(C(=O)O)C2
891782-63-1,O=C(O)C=1N=CC(=NC1)NC(=O)OC(C)(C)C
20717-79-7,O=C(O)C=1C=CC=2C=CC=CC2C1Br
59020-44-9,O=C(O)C1=NC(=CS1)C=2C=CC=CC2
677304-83-5,O=C(O)C1=CC=CC=2N=CSC21
474432-62-7,O=C(O)C1=CC=CC2=CC=NN21
71420-92-3,O=C(OC(C)(C)C)NCC1=CC=C(C=C1)CC(=O)O
13450-77-6,O=C(O)CNC(=O)C1=CC=C(Cl)C=C1
21278-86-4,O=C(O)C=1N=C(SC1)C=2C=CN=CC2
128293-64-1,O=C(O)C1=NC(=CN1C)NC(=O)OC(C)(C)C
41034-52-0,O=C(O)C1NCCC=2C=CC=CC21
5728-43-8,O=C(O)C=1C=CC(=CC1)C2=CC=CC(Cl)=C2
29886-63-3,O=C(O)C1=CC=CC(=C1)C=2SC=CC2
142247-38-9,O=C(OC(C)(C)C)N1CCC(CC1)CCCC(=O)O
5852-10-8,O=C1OC=2C=C(O)C=CC2C(=C1CC(=O)O)C
19883-77-3,O=C(O)C(N)CC=1C=CC=C(F)C1
19075-58-2,O=C(O)C=1SC=2C=C(Br)C=CC2C1
16732-64-2,O=C(O)C1=CC=2C(Br)=CC=CC2N1
16555-60-5,O=C(O)CNC(=O)C=1C=CC=CC1Cl
798545-30-9,O=C(O)C1=CN=C2C=CC(Br)=CC2=C1
80286-58-4,O=C(O)C(=C)C1CCC(C)C2CCC(=CC12)C
119434-75-2,O=C(OC(C)(C)C)NC(C(=O)O)CC=1N=CSC1
55516-54-6,O=C(O)C(N)CC1=CC=CC=2C=CC=CC21
34576-92-6,O=C(O)C=1SC=2C=C(F)C=CC2C1Cl
110931-77-6,O=C(O)CCC(=O)C1=CC=C(F)C=C1F
892874-49-6,O=C(O)C1=CN=C2C=C(Cl)C=CC2=C1
138907-81-0,O=C(O)C=1C=NN(C1)C2=CC=C(F)C=C2
116293-90-4,O=C(O)C1=CN=C2C=CC(F)=CC2=C1
1374666-32-6,O=C(O)CCOCCOCCN1C(=O)C=CC1=O
33282-24-5,O=C(O)C1=NOC(=C1)C=2C=CC(F)=CC2
6501-72-0,O=C(O)CC1ON=C(C=2C=CC=CC2)C1
859155-87-6,O=C(O)C1=NNC(=C1)C=2C=CC=CC2F
1141-23-7,O=C(O)CC(C1=CC=C(Cl)C=C1)CC(=O)N
170097-67-3,O=C(O)C1=CC=C2C(=C1)CCN(C(=O)OC(C)(C)C)C2
149353-95-7,O=C(O)C1=CC=C2C(=C1)CN(C(=O)OC(C)(C)C)CC2
82009-34-5,O=C(O)C(=CCCCCSCC(N)C(=O)O)NC(=O)C1CC1(C)C
84677-06-5,O=C(OCC=1C=CC=CC1)NC2(C(=O)O)CC2
361442-00-4,O=C(OC(C)(C)C)NC(C(=O)O)C12CC3CC(CC(O)(C3)C1)C2
114873-01-7,O=C(OC(C)(C)C)NC(C(=O)O)CC=1C=CC=C(F)C1
123853-39-4,O=C(O)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=C(Cl)C2Cl)C)C
132-66-1,O=C(O)C=1C=CC=CC1C(=O)NC2=CC=CC=3C=CC=CC32
116-43-8,O=C(O)CCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2
65710-57-8,O=C(OCC=1C=CC=CC1)NCC(NC(=O)OC(C)(C)C)C(=O)O
1374516-07-0,O=C(O)CCC1=CC=C(OCC2=CC(F)=CC=C2C=3C=CC(=CC3)C)C=C1
4474-86-6,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CC(=O)N
156897-06-2,O=C(O)CC1=C(C=2C=CC(Cl)=CC2)C(C=3C=CC=CC3)=C4N1CC(C)(C)C4
2650-64-8,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CCC(=O)N
180414-94-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCC(C)C
104239-97-6,O=C1C=CC2(C)C(N1)CCC3C2CCC4(C)C(C(=O)O)CCC34
251316-98-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(C)CC
167275-47-0,O=C(O)C1(N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CCC1)C
551-11-1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCCCC
95809-78-2,O=C(O)CCCCC(SCC=1C=CC=CC1)CCSCC=2C=CC=CC2
197632-77-2,O=C(O)C(N(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C)COC(C)(C)C
172732-68-2,O=C(N)C(=O)C=1C=2C(OCC(=O)O)=CC=CC2N(C1CC)CC=3C=CC=CC3
152548-66-8,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)N(C)C(C(=O)O)CC(=O)OC(C)(C)C
136083-57-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)O
133373-24-7,O=C(O)C(N(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C)CC4=CC=C(OC(C)(C)C)C=C4
1009820-21-6,O=C(O)C=1C=CC2=C(N=C(NC=3C=CC=C(Cl)C3)C=4C=CN=CC24)C1
162648-54-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC4(C(=O)O)CCCCC4
170642-28-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=C
78919-13-8,O=C(O)CCCC=C1CC2CC(O)C(C=CC(O)C(C)CC#CC)C2C1
181128-48-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(F)(F)F
49557-75-7,O=C(O)C(NC(=O)C(NC(=O)CN)CC1=CN=CN1)CCCCN
220497-61-0,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C4CCCC4
285996-72-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC4(C(=O)O)CCOCC4
205528-32-1,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC=4N=CSC4
130752-32-8,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CCCNC(=N)N
188970-92-5,O=C(OCC=C)NCC(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C(=O)O
1115-69-1,O=C(O)C(NC(=O)C)C
2566-34-9,O=C(O)C(NC)(C)C
3347-90-8,O=C(O)C(O)CC
4249-19-8,O=C(O)C(C)CN
23953-00-6,O=C(O)C(OC)C
56970-78-6,O=C(O)C(C)CBr
646-01-5,O=C(O)CCSC
595-40-4,O=C(O)C(N)(C)CC
601-79-6,O=C(O)C(C(=O)O)C(C)C
25055-86-1,O=C(O)CCC1(N=N1)C
41459-42-1,O=C(O)C(CBr)CBr
67776-06-1,O=NSC(C)(C)C(NC(=O)C)C(=O)O
6853-87-8,O=C(O)C(N)CS(=O)C
4144-02-9,O=C(O)C(N)C(OC)C
412281-11-9,O=C(O)C1CN(C)CC1
583-91-5,O=C(O)C(O)CCSC
499-49-0,O=C(O)C=1C=C(C=C(C1)C)C(=O)O
40283-46-3,O=C(O)C=1SC(=NC1)N
31872-98-7,O=C(O)C(N)CCC(C)C
108-81-6,O=C(O)C(CC)CC(C)C
188937-16-8,O=C(O)CC1=NC=CS1
681-57-2,O=C(O)CCC(C(=O)O)(C)C
67973-32-4,O=C(O)C1=CC(Br)=C(C(Br)=C1)C
138650-24-5,O=C(O)C1(N)COC1
84547-86-4,O=C(O)C1=NN(C=C1Br)C
183237-86-7,O=C(O)C1=CC(F)=C(F)C=C1C
5657-17-0,O=C(O)CNCCNCC(=O)O
56523-59-2,O=C(O)CCCCCCCCCCCCCCBr
2016-99-1,O=C(O)C=1C=C(Br)N=C(Br)C1
15785-52-1,O=C(O)C(N)CC1CC1
593-39-5,O=C(O)CCCCC=CCCCCCCCCCCC
943-45-3,O=C(O)C(OC=1C=CC=CC1)(C)C
74761-42-5,O=C(OC)NC(C(=O)O)C(C)C
400755-43-3,O=C(O)C1=CC=NN1CC
13227-01-5,O=C(O)C(N)C1=CC=C(C=C1)C
52916-16-2,O=C(O)C1CCOC(C)(C)C1
2305-26-2,O=C(O)C1CC=CCC1C(=O)O
34272-64-5,O=C(O)CC=1SC(=S)NC1C
74470-23-8,O=C(O)C1=CC=CN=C1SC
2434-00-6,O=C(O)CC1OCCC1
3095-38-3,O=C(O)C=1C=C(C(=C(C1)C)N(=O)=O)C
2521-84-8,O=C(O)C(N)C1CCCC1
78350-50-2,O=C(O)C1=NON=C1N
15579-00-7,O=C(O)CCSSCCN
16034-49-4,O=C(O)CN1N=C(C=C1C)C
4488-40-8,O=C(O)C1=CC=C(C=2C=CC=CC12)C
74317-85-4,O=C(O)C1=CC=C(OC)C=C1Br
5651-47-8,O=C(O)C1=CC=CC(=C1)C(C)C
101084-39-3,O=C(O)C=1C=CC=C(Br)C1OC
1467-70-5,O=C(O)C(=O)C=1OC=CC1
5708-19-0,O=C(O)C1CC=CCC1
88912-23-6,O=C(O)C=1C=C(F)N=C(F)C1
943-89-5,O=C(O)C=CC1=CC=C(OC)C=C1
38289-28-0,O=C(O)C1CCC(CCCC)CC1
175277-11-9,O=C(O)C1=CC(=NN1C)C(C)(C)C
180181-02-6,O=C(OC(C)(C)C)NCC(C(=O)O)(C)C
261635-93-2,O=C(O)C1=CC=C(N=C1C)C(F)(F)F
60032-95-3,O=C(O)C=1C=C(OC)C(OC)=CC1Cl
43153-07-7,O=CC1=CC=C(C=C1)C(C(=O)O)C
56491-86-2,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
24287-95-4,O=C(O)C=1C=CSC1Br
158851-30-0,O=C(OC(C)(C)C)NC(C)CC(=O)O
97455-65-7,O=C(O)C1=CN=C(OCC)C=C1
162870-29-3,O=C(O)C(N)C=1C=C(O)C=C(O)C1
140472-69-1,O=C(O)C=1C=C(Br)C=C(O)C1
791028-27-8,O=C(O)CCOCCOCCN
500577-99-1,O=C(O)C1=CC(F)=C(N)C(F)=C1
60772-67-0,O=C(O)C=1C=CC=C(OC(C)C)C1
103440-95-5,O=C(O)C1=CC=C(C(=C1)N(=O)=O)CC
80353-93-1,O=C(O)C=1N=C2C=CC(=CN2C1)C
883531-28-0,O=C(O)CC1=CC=C(OC)C=C1F
19542-77-9,O=C(O)C(NC(=O)C)CSCC=1C=CC=CC1
27527-05-5,O=C(O)C(N)CC1CCCCC1
13921-90-9,O=C(O)CC(N)C=1C=CC=CC1
7164-43-4,O=C(O)C=1NC(=O)NC(=O)C1N
1798-82-9,O=C(O)C1=CC=C(C=C1)C2CC2
58584-92-2,O=C(O)C1=CC=C(Cl)N=C1N
132741-31-2,O=C(O)C(O)C=1C=C(F)C=C(F)C1
886365-31-7,O=C(O)C1=CC(Cl)=NC=C1Br
914223-43-1,O=C(O)C=1C=CC=C(N)C1F
955372-86-8,O=C(O)C=1C(F)=CN=CC1Br
1060808-92-5,O=C(O)C1=CN=C(Br)C=C1Cl
741683-19-2,O=C(O)C=1C=CN=C(F)C1Cl
1256834-13-5,O=C(O)C1=CN=C(Cl)C=C1Br
1060805-66-4,O=C(O)C1=NC(Cl)=CC(Br)=C1
56205-88-0,O=C(O)CC1=CC=C(C=C1)NS(=O)(=O)C
1019021-93-2,O=C(O)C1=CN=C2C=C(Br)C=CN21
3106-85-2,O=C(O)CCC(NC(=O)C(NC(=O)C)CC(=O)O)C(=O)O
126-00-1,O=C(O)CCC(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C
586-91-4,O=C(O)C1=CC=C(N=NC2=CC=C(C=C2)C(=O)O)C=C1
4653-11-6,O=C(O)CCCC=1SC=CC1
25691-37-6,O=C(OC(C)(C)C)NC(C(=O)O)CCN
39891-12-8,O=C(O)CC=1C=NC=C(Br)C1
192642-85-6,O=C(O)CC1=NC=C(Br)C=C1
59662-46-3,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)CCCC
887579-62-6,N#CC1=CN=CC(=C1)C(=O)O
180340-69-6,O=C(O)C1=CN=C(N)C(Br)=C1
88751-06-8,O=C(O)C=1N=C2C=CC=C(N2C1)C
168618-44-8,O=C(O)C1=CC=CC(=C1)C=2C=CC=CC2C
884494-74-0,O=C(O)C1=CC(Cl)=NC=C1F
30100-16-4,O=C(OC(C)(C)C)NCCCCCCCC(=O)O
173435-78-4,O=C(OC(C)(C)C)NCCCCCCCCC(=O)O
48068-25-3,O=C(OC(C)(C)C)NC(C(=O)O)C(OC)C
142994-06-7,O=C(O)C1=CC=C(C=C1S(=O)(=O)C)C(F)(F)F
2393-20-6,O=C(O)C1=CC=CC(=C1)CN
632-24-6,O=C(O)C=1C=CC=CC1S(=O)(=O)N
2298-36-4,O=C(O)COC1=CC=C(N)C=C1
6924-66-9,O=C(O)C=1C=CC=C2N=CC=NC21
14027-75-9,O=C(O)C1=CC(F)=CC(=C1)N(=O)=O
6404-26-8,O=C(OC(C)(C)C)NC(C(=O)O)CCCCNC(=O)C
13734-40-2,O=C(OC(C)(C)C)NC(C(=O)O)C(OC(C)(C)C)C
4790-79-8,O=C(O)C=1OC=2C(OC)=CC=CC2C1
197142-34-0,O=C(OC(C)(C)C)N1C(C(=O)O)CC2CC12
143679-80-5,O=C(OC(C)(C)C)NC1CCCC1C(=O)O
197142-36-2,O=C(OC(C)(C)C)N1C(C(=O)O)CC2CC12
34841-09-3,O=C(O)CC(N)C1=CC=C(OC)C(OC)=C1
136315-70-3,O=C(OC(C)(C)C)NC1CCCC1C(=O)O
90924-43-9,O=C(O)C1=CNC=2C=C(OC)C=CC21
532391-89-2,O=C(O)C1=CC=C2C(OCCN2C)=C1
175201-94-2,O=C(O)C=1C=NC2=C(C1Cl)C(=NN2C)C
159532-59-9,O=C(OC(C)(C)C)N1CCNCC1C(=O)O
6280-88-2,O=C(O)C1=CC=C(Cl)C=C1N(=O)=O
6328-74-1,O=C(O)CC1=CC=C(OC=2C=CC=CC2)C=C1
330-17-6,O=C(O)C1=CC=C(SC(F)(F)F)C=C1
22090-27-3,O=C(O)C1=CC=C(C=C1)N2CCCC2
81682-38-4,O=C(O)CC1=CC(Cl)=CC=C1Br
942282-40-8,O=C(O)CC1=CC=C(Br)C(F)=C1
166599-84-4,O=C(O)C=1C=CC=C2OC=CC21
845885-90-7,O=CC1=CC(=CC=C1F)C(=O)O
